,contributor_uuid,article_sha256,article_number,question_text,answer_text,start_pos,end_pos
1010,51f195d5-1362-4a7e-9d72-3aa9ff3c437d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1011,51f195d5-1362-4a7e-9d72-3aa9ff3c437d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
1012,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1023,1031
1013,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1023,1031
1014,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1032,1034
1015,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1032,1034
1016,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
1017,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1679,1937
1018,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1401,1490
1019,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1679,1786
1020,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
1021,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,people who are quarantined belong to a vulnerable population that are under more life stress even during a typical time  ,0,0
1022,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
1023,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1679,1786
1024,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1896,1937
1025,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Unlikely,0,0
1026,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Likely,0,0
1027,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
1028,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",7,0,0
1029,0c22ce7c-4641-4bb1-97f4-7a7355f70f25,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
1030,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
1031,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1679,1937
1032,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Unlikely,0,0
1033,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Extremely Likely,0,0
1034,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
1035,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1036,082a8363-a579-41b4-8918-c166fec3a3a4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
1037,90f54517-9a8b-43d1-9ea1-95ba35b465d4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
1038,90f54517-9a8b-43d1-9ea1-95ba35b465d4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
1039,90f54517-9a8b-43d1-9ea1-95ba35b465d4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
1040,90f54517-9a8b-43d1-9ea1-95ba35b465d4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1041,90f54517-9a8b-43d1-9ea1-95ba35b465d4,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
1042,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
1043,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1595,1937
1044,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
1045,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1227,1304
1046,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1177,1197
1047,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1313,1387
1048,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1669,1937
1049,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1213,1226
1050,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,A plausible mechanism is proposed,1271,1304
1051,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1313,1399
1052,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
1053,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Appropriate control,1614,1641
1054,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,Can't tell; not enough info,0,0
1055,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"The mental health problems that people experienced could just be from the stress of large outbreaks of infectious diseases, not necessarily because of quarantine",0,0
1056,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
1057,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1679,1937
1058,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1899,1906
1059,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1899,1906
1060,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,2052,2145
1061,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Unlikely,0,0
1062,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Unlikely,0,0
1063,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
1064,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1065,62b8fd1c-9cd2-4a31-a8a1-0641d5b8dc71,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
1066,d50137ad-8dce-4274-85c5-c2b399ce7ae0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
1067,d50137ad-8dce-4274-85c5-c2b399ce7ae0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
1068,d50137ad-8dce-4274-85c5-c2b399ce7ae0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
1069,d50137ad-8dce-4274-85c5-c2b399ce7ae0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
1070,d50137ad-8dce-4274-85c5-c2b399ce7ae0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
1071,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1562,1937
1072,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
1073,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1401,1560
1074,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,There is a clear dose-response curve,1679,1937
1075,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
1076,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"Stress about the the situation, of other people dying",0,0
1077,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
1078,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1165,1399
1079,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Unlikely,0,0
1080,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Unlikely,0,0
1081,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, explicitly",1023,1106
1082,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1083,f81fbbc0-feb7-454d-b486-c24e17bccad6,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
1084,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",109,325
1085,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1165,1937
1086,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,900,1021
1087,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,2633,2688
1088,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,3129,3195
1089,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,4422,4509
1090,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,6098,6123
1091,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Other evidence,1939,2236
1092,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What other evidence is given?,"Nearly a quarter of Americans age 65 and older are socially isolated, defined as having few social relationships or infrequent contact with others, and 43 percent of adults age 60 and older feel lonely.",0,0
1093,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Somewhat representative,0,0
1094,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1607,1641
1095,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,2186,2236
1096,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,Can't tell; not enough info,0,0
1097,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,Psychological decline due to economic issues.,0,0
1098,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat less likely,0,0
1099,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1679,1937
1100,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,2037,2236
1101,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Likely,0,0
1102,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Likely,0,0
1103,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
1104,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1105,2658cecf-829f-4b91-84fa-333e1ff2533c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
1106,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
1107,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
1108,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
1109,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",2,0,0
1110,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",3,0,0
1111,09df3ada-e5a8-4419-b78a-e0d1e9b37484,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
1112,09df3ada-e5a8-4419-b78a-e0d1e9b37484,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
1113,09df3ada-e5a8-4419-b78a-e0d1e9b37484,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
1114,09df3ada-e5a8-4419-b78a-e0d1e9b37484,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",8,0,0
1115,09df3ada-e5a8-4419-b78a-e0d1e9b37484,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
1116,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
1117,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1306,1399
1118,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1562,1677
1119,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,1165,1197
1120,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Fairly representative,0,0
1121,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"Quarantined people in this experiment are likely dealing with this disease that can also have a toll on mental health, as well as worries surrounding missing work, etc. that aren't just related to isolation.",0,0
1122,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
1123,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
1124,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, implicitly",1023,1106
1125,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
1126,85579cf2-e01c-45c5-b9e7-34b40467148d,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
1127,3de829c9-4cc0-42b6-a29b-f4d8dcb861a3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1788,1881
1128,3de829c9-4cc0-42b6-a29b-f4d8dcb861a3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1679,1937
1129,3de829c9-4cc0-42b6-a29b-f4d8dcb861a3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Experts are cited,807,1021
1130,3de829c9-4cc0-42b6-a29b-f4d8dcb861a3,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1562,1677
